doc_id,sec_code,period_end,category_key,category_en,category_custom,headcount,total_yen,avg_per_head_yen,fixed_yen,base_yen,performance_yen,bonus_yen,non_monetary_yen,retirement_yen,other_components_yen,other_components,components_reconcile
S100YGFU,2907,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,6.0,158000000.0,26333333,,129000000.0,28000000.0,,,,,,1
S100YGFU,2907,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,10000000.0,10000000,,10000000.0,,,,,,,1
S100YGFU,2907,2026-03-31,OutsideDirectorsMember,Outside directors,0,2.0,10000000.0,5000000,,10000000.0,,,,,,,1
S100YGFW,9533,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,8.0,285000000.0,35625000,162000000.0,,76000000.0,,,,46000000.0,RestrictedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YGFW,9533,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,3.0,47000000.0,15666667,47000000.0,,,,,,,,1
S100YGFW,9533,2026-03-31,OutsideDirectorsMember,Outside directors,0,3.0,29000000.0,9666667,29000000.0,,,,,,,,1
S100YGFW,9533,2026-03-31,OutsideCorporateAuditorsMember,Outside statutory auditors,0,3.0,29000000.0,9666667,29000000.0,,,,,,,,1
S100YGG0,7844,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,3.0,56000000.0,18666667,,56000000.0,,,,,,,1
S100YGG0,7844,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,7000000.0,7000000,,7000000.0,,,,,,,1
S100YGG0,7844,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,8.0,38000000.0,4750000,,38000000.0,,,,,,,1
S100YGG9,8291,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,4.0,99000000.0,24750000,,61000000.0,,,,,38000000.0,AchievementAndPerformanceBasedRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YGG9,8291,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,,,,,,,,,,,,
S100YGG9,8291,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,7.0,35000000.0,5000000,,35000000.0,,,,,,,1
S100YGGD,4224,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,5.0,102000000.0,20400000,99000000.0,,3000000.0,,,,,,1
S100YGGD,4224,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,13000000.0,13000000,13000000.0,,,,,,,,1
S100YGGD,4224,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,3.0,19000000.0,6333333,19000000.0,,,,,,,,1
S100YGGJ,6820,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,3.0,162000000.0,54000000,162000000.0,,,,,,,,1
S100YGGJ,6820,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,10000000.0,10000000,10000000.0,,,,,,,,1
S100YGGJ,6820,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,18000000.0,3600000,18000000.0,,,,,,,,1
S100YGHF,2933,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,6.0,159006000.0,26501000,148305000.0,,10701000.0,,,,,,1
S100YGHF,2933,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,15480000.0,15480000,15480000.0,,,,,,,,1
S100YGHF,2933,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,39019000.0,7803800,39019000.0,,,,,,,,1
S100YGHH,4970,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,4.0,128000000.0,32000000,,73000000.0,41000000.0,,,12000000.0,,,1
S100YGHH,4970,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,3000000.0,3000000,,3000000.0,,,,,,,1
S100YGHH,4970,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,50000000.0,10000000,,50000000.0,,,,,,,1
S100YGI5,8616,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,3.0,223000000.0,74333333,139000000.0,,,82000000.0,2000000.0,,2000000.0,ShareOptionRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YGI5,8616,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,24000000.0,24000000,24000000.0,,,,,,,,1
S100YGI5,8616,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,74000000.0,14800000,74000000.0,,,,,,,,1
S100YGIN,5714,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,6.0,382000000.0,63666667,,216000000.0,134000000.0,,,,32000000.0,RestrictedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YGIN,5714,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,20000000.0,20000000,,20000000.0,,,,,,,1
S100YGIN,5714,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,8.0,113000000.0,14125000,,113000000.0,,,,,,,1
S100YGJA,2158,2026-03-31,DirectorsMember,,1,7.0,146104000.0,20872000,124900000.0,,15130000.0,,6073000.0,,,,1
S100YGJA,2158,2026-03-31,OutsideDirectorsMember,Outside directors,0,4.0,27600000.0,6900000,27600000.0,,,,,,,,1
S100YGJA,2158,2026-03-31,CorporateAuditorsMember,,1,3.0,22000000.0,7333333,22000000.0,,,,,,,,1
S100YGJA,2158,2026-03-31,OutsideCorporateAuditorsMember,Outside statutory auditors,0,3.0,22000000.0,7333333,22000000.0,,,,,,,,1
S100YGJF,7701,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,4.0,307000000.0,76750000,,163000000.0,,,,,143000000.0,MediumAndLongTermPerformanceLinkedPartRemunerationByCategoryOfDirectorsAndOtherOfficers|ShortTermPerformanceLinkedCompensationRemunerationByCategoryOfDirectorsAndOtherOfficers|ShortTermPerformanceLinkedPartRemunerationByCategoryOfDirectorsAndOtherOfficers,1
S100YGJF,7701,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,3.0,52000000.0,17333333,,52000000.0,,,,,,,1
S100YGJF,7701,2026-03-31,OutsideDirectorsMember,Outside directors,0,4.0,59000000.0,14750000,,59000000.0,,,,,,,1
S100YGJF,7701,2026-03-31,OutsideCorporateAuditorsMember,Outside statutory auditors,0,2.0,24000000.0,12000000,,24000000.0,,,,,,,1
S100YGJI,8111,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,9.0,461000000.0,51222222,260000000.0,,200000000.0,,69000000.0,,,,0
S100YGJI,8111,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,21000000.0,21000000,21000000.0,,,,,,,,1
S100YGJI,8111,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,9.0,82000000.0,9111111,82000000.0,,,,,,,,1
S100YGK3,7509,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,6.0,72000000.0,12000000,67700000.0,,,,,,4300000.0,ExectiveRetirementBenefitsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YGK3,7509,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,11450000.0,11450000,10200000.0,,,,,,1250000.0,ExectiveRetirementBenefitsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YGK3,7509,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,6.0,12060000.0,2010000,12060000.0,,,,,,,,1
S100YGKW,8892,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,4.0,298000000.0,74500000,180000000.0,,79000000.0,,38000000.0,,38000000.0,ProvisionForShareBasedRemunerationForDirectorsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,0
S100YGKW,8892,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeExcludingOutsideDirectorsMember,,1,1.0,25000000.0,25000000,25000000.0,,,,,,,,1
S100YGKW,8892,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,7.0,66000000.0,9428571,66000000.0,,,,,,,,1
S100YGLJ,7897,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,3.0,52740000.0,17580000,47940000.0,,,,,,,,0
S100YGLJ,7897,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,,,,,,,,,,,,
S100YGLJ,7897,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,6.0,25140000.0,4190000,25140000.0,,,,,,,,1
S100YGLL,1950,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,5.0,144000000.0,28800000,92000000.0,,51000000.0,,,,,,1
S100YGLL,1950,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,19000000.0,19000000,19000000.0,,,,,,,,1
S100YGLL,1950,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,27000000.0,5400000,26000000.0,,0.0,,,,,,1
S100YGLQ,3434,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,6.0,132000000.0,22000000,,115000000.0,,,,,16000000.0,ShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YGLQ,3434,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,12000000.0,12000000,,12000000.0,,,,,,,1
S100YGLQ,3434,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,17000000.0,3400000,,17000000.0,,,,,,,1
S100YGLY,1420,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,5.0,175000000.0,35000000,,133742000.0,,21500000.0,,,19758000.0,ShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YGLY,1420,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,,,,,,,,,,,,
S100YGLY,1420,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,3.0,20130000.0,6710000,,20130000.0,,,,,,,1
S100YGMA,7979,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,5.0,269000000.0,53800000,164000000.0,,48000000.0,,,,56000000.0,RestrictedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YGMA,7979,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,2.0,38000000.0,19000000,38000000.0,,,,,,,,1
S100YGMA,7979,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,8.0,42000000.0,5250000,42000000.0,,,,,,,,1
S100YGMG,4543,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,5.0,490000000.0,98000000,,229000000.0,,143000000.0,,,117000000.0,RestrictedStockRemunerationByCategoryOfDirectorsAndOtherOfficers,1
S100YGMG,4543,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,49000000.0,49000000,,49000000.0,,,,,,,1
S100YGMG,4543,2026-03-31,OutsideDirectorsMember,Outside directors,0,6.0,84000000.0,14000000,,84000000.0,,,,,,,1
S100YGMK,5199,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,3.0,61000000.0,20333333,61000000.0,,,,,,,,1
S100YGMK,5199,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,12000000.0,12000000,12000000.0,,,,,,,,1
S100YGMK,5199,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,4.0,16000000.0,4000000,16000000.0,,,,,,,,1
S100YGN5,5186,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,5.0,176000000.0,35200000,115000000.0,,23000000.0,,,,37000000.0,RestrictedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YGN5,5186,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,3.0,34000000.0,11333333,34000000.0,,,,,,,,1
S100YGN5,5186,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,36000000.0,7200000,36000000.0,,,,,,,,1
S100YGNC,8864,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,5.0,165000000.0,33000000,,103000000.0,,,31000000.0,,30000000.0,MonetaryRemunerationRemunerationByCategoryOfDirectorsAndOtherOfficers,1
S100YGNC,8864,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,2.0,39000000.0,19500000,,39000000.0,,,,,,,1
S100YGNC,8864,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,6.0,27000000.0,4500000,,27000000.0,,,,,,,1
S100YGNU,2816,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,6.0,197000000.0,32833333,178000000.0,,19000000.0,,,,,,1
S100YGNU,2816,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,5000000.0,5000000,4000000.0,,0.0,,,,,,1
S100YGNU,2816,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,3.0,7000000.0,2333333,7000000.0,,0.0,,,,,,1
S100YGNV,5742,2026-03-31,DirectorsMember,,1,6.0,75992000.0,12665333,75992000.0,,,,,,,,1
S100YGNV,5742,2026-03-31,CorporateAuditorsMember,,1,4.0,16608000.0,4152000,16608000.0,,,,,,,,1
S100YGNV,5742,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,18048000.0,3609600,18048000.0,,,,,,,,1
S100YGO7,5969,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,5.0,48327000.0,9665400,38097000.0,,,,,,10230000.0,PerformanceBasedRemunerationBRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YGO7,5969,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,16166000.0,16166000,14606000.0,,,,,,1560000.0,PerformanceBasedRemunerationBRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YGO7,5969,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,2.0,13920000.0,6960000,10800000.0,,,,,,3120000.0,PerformanceBasedRemunerationBRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YGOL,9534,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,5.0,168000000.0,33600000,,138000000.0,14000000.0,,,,13000000.0,ShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|ShareOptionRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YGOL,9534,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,21000000.0,21000000,,21000000.0,,,,,,,1
S100YGOL,9534,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,6.0,61000000.0,10166667,,61000000.0,,,,,,,1
S100YGOO,2813,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,7.0,156808000.0,22401143,127574000.0,,,,11811000.0,,29234000.0,ProvisionForRetirementBenefitsForDirectorsAndOtherOfficersRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|RestrictedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,0
S100YGOO,2813,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,8666000.0,8666000,8000000.0,,,,,,666000.0,ProvisionForRetirementBenefitsForDirectorsAndOtherOfficersRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YGOO,2813,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,20000000.0,4000000,19200000.0,,,,,,800000.0,ProvisionForRetirementBenefitsForDirectorsAndOtherOfficersRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YGOP,352A,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,4.0,41333000.0,10333250,41333000.0,,,,,,,,1
S100YGOP,352A,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,0.0,,,,,,,,,,,
S100YGOP,352A,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,26400000.0,5280000,26400000.0,,,,,,,,1
S100YGOV,8059,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,8.0,439000000.0,54875000,249000000.0,,143000000.0,,46000000.0,,,,1
S100YGOV,8059,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,20000000.0,20000000,18000000.0,,,,1000000.0,,,,1
S100YGOV,8059,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,3000000.0,3000000,3000000.0,,,,,,,,1
S100YGOV,8059,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,38000000.0,7600000,36000000.0,,,,2000000.0,,,,1
S100YGP3,5803,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,3.0,409000000.0,136333333,149000000.0,,136000000.0,,,,124000000.0,ShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YGP3,5803,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,32000000.0,32000000,32000000.0,,,,,,,,1
S100YGP3,5803,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,10.0,77000000.0,7700000,77000000.0,,,,,,,,1
S100YGQ4,7525,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,5.0,157530000.0,31506000,83595000.0,,58800000.0,,15135000.0,,,,1
S100YGQ4,7525,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,2.0,15330000.0,7665000,15330000.0,,,,,,,,1
S100YGQ4,7525,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,4.0,15750000.0,3937500,15750000.0,,,,,,,,1
S100YGQH,8041,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,7.0,92000000.0,13142857,55000000.0,,37000000.0,,,,,,1
S100YGQH,8041,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,20000000.0,20000000,20000000.0,,,,,,,,1
S100YGQH,8041,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,6.0,39000000.0,6500000,39000000.0,,,,,,,,1
S100YGQP,5440,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,8.0,314000000.0,39250000,,200000000.0,89000000.0,,,,25000000.0,RemunerationForPurchaseOfTreasuryStockRemunerationByCategoryOfDirectorsAndOtherOfficers,1
S100YGQP,5440,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,2.0,25000000.0,12500000,,25000000.0,,,,,,,1
S100YGQP,5440,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,6.0,52000000.0,8666667,,52000000.0,,,,,,,1
S100YGQQ,5986,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,6.0,148880000.0,24813333,128880000.0,,20000000.0,,,,,,1
S100YGQQ,5986,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,18270000.0,18270000,18270000.0,,,,,,,,1
S100YGQQ,5986,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,3.0,9000000.0,3000000,9000000.0,,,,,,,,1
S100YGQR,3571,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,3.0,26340000.0,8780000,26340000.0,,,,,,,,1
S100YGQR,3571,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,9000000.0,9000000,9000000.0,,,,,,,,1
